Q9R118	P54822
Q9R118	O88998
Q9R118	P18242
Q9R118	Q06890
Q9R118	P10493
Q9R118	Q6P069
Q9R118	Q6P9R2
Q9R118	P97315
Q9R118	O54941
Q9R118	P30416
Q9R118	Q11011
Q9R118	Q9WU78
Q9R118	P62821
Q9R118	P29341
Q9R118	Q9D892
Q9R118	O88844
Q9R118	Q8K183
Q63844	P01864
Q63844	P01867
Q63844	Q921I1
Q63844	O08677
Q63844	P01837
Q63844	Q00897
Q63844	Q00623
Q63844	Q60823
Q63844	Q5SNZ0
Q63844	Q61147
Q63844	Q8K0E8
Q63844	Q91X72
Q63844	P01868
Q63844	P01869
Q63844	P01872
Q63844	P03987
Q63844	P28665
Q63844	P22599
Q63844	Q9WVH9
Q63844	Q8VCM7
Q63844	P01843
Q63844	P01592
Q63844	P23953
Q63844	P01631
Q63844	P54729
Q63844	P06330
Q63844	P01757
Q63844	P01756
Q63844	P29699
Q63844	Q9JJ59
Q63844	E9PV24
Q63844	P11276
Q63844	Q99MN9
Q63844	Q9ET01
Q63844	Q80XQ2
Q63844	Q3TIR3
Q63844	O35350
Q63844	Q99KQ4
Q63844	Q3U0V1
Q63844	P19157
Q63844	P46425
Q63844	Q8VC30
Q63844	O08576
Q63844	Q9Z2A0
Q63844	O09114
Q63844	P42227
Q63844	Q91YI0
Q63844	Q9ESN6
Q63844	P01635
Q63844	Q6ZPQ6
Q63844	Q9EQH3
Q63844	A2ASS6
Q63844	P60202
Q63844	Q9R0P5
Q63844	Q61292
Q63844	P19137
Q63844	P01027
Q63844	Q80TL7
Q63844	Q9WTR5
Q63844	P23591
Q63844	P34914
Q63844	Q02105
Q63844	Q9D154
Q63844	Q61316
Q63844	Q61730
Q63844	Q9Z2I9
Q63844	P50247
Q63844	Q9D1A2
Q63844	Q61081
Q63844	Q922D8
Q63844	Q9CXW3
Q63844	Q91Y86
Q63844	Q9DCD0
Q63844	O88569
Q63844	Q9JLJ2
Q63844	Q00898
Q63844	Q91ZX7
Q63844	Q99K28
Q63844	P14131
Q63844	P48774
Q63844	P54822
Q63844	O88998
Q63844	P18242
Q63844	Q06890
Q63844	P10493
Q63844	Q6P069
Q63844	Q6P9R2
Q63844	P97315
Q63844	O54941
Q63844	P30416
Q63844	Q11011
Q63844	Q9WU78
Q63844	P62821
Q63844	P29341
Q63844	Q9D892
Q63844	O88844
Q63844	Q8K183
O08532	P01864
O08532	P01867
O08532	Q921I1
O08532	O08677
O08532	P01837
O08532	Q00897
O08532	Q00623
O08532	Q60823
O08532	Q5SNZ0
O08532	Q61147
O08532	Q8K0E8
O08532	Q91X72
O08532	P01868
O08532	P01869
O08532	P01872
O08532	P03987
O08532	P28665
O08532	P22599
O08532	Q9WVH9
O08532	Q8VCM7
O08532	P01843
O08532	P01592
O08532	P23953
O08532	P01631
O08532	P54729
O08532	P06330
O08532	P01757
O08532	P01756
O08532	P29699
O08532	Q9JJ59
O08532	E9PV24
O08532	P11276
O08532	Q99MN9
O08532	Q9ET01
O08532	Q80XQ2
O08532	Q3TIR3
O08532	O35350
O08532	Q99KQ4
O08532	Q3U0V1
O08532	P19157
O08532	P46425
O08532	Q8VC30
O08532	O08576
O08532	Q9Z2A0
O08532	O09114
O08532	P42227
O08532	Q91YI0
O08532	Q9ESN6
O08532	P01635
O08532	Q6ZPQ6
O08532	Q9EQH3
O08532	A2ASS6
O08532	P60202
O08532	Q9R0P5
O08532	Q61292
O08532	P19137
O08532	P01027
O08532	Q80TL7
O08532	Q9WTR5
O08532	P23591
O08532	P34914
O08532	Q02105
O08532	Q9D154
O08532	Q61316
O08532	Q61730
O08532	Q9Z2I9
O08532	P50247
O08532	Q9D1A2
O08532	Q61081
O08532	Q922D8
O08532	Q9CXW3
O08532	Q91Y86
O08532	Q9DCD0
O08532	O88569
O08532	Q9JLJ2
O08532	Q00898
O08532	Q91ZX7
O08532	Q99K28
O08532	P14131
O08532	P48774
O08532	P54822
O08532	O88998
O08532	P18242
O08532	Q06890
O08532	P10493
O08532	Q6P069
O08532	Q6P9R2
O08532	P97315
O08532	O54941
O08532	P30416
O08532	Q11011
O08532	Q9WU78
O08532	P62821
O08532	P29341
O08532	Q9D892
O08532	O88844
O08532	Q8K183
Q9QXB9	P01864
Q9QXB9	P01867
Q9QXB9	Q921I1
Q9QXB9	O08677
Q9QXB9	P01837
Q9QXB9	Q00897
Q9QXB9	Q00623
Q9QXB9	Q60823
Q9QXB9	Q5SNZ0
Q9QXB9	Q61147
Q9QXB9	Q8K0E8
Q9QXB9	Q91X72
Q9QXB9	P01868
Q9QXB9	P01869
Q9QXB9	P01872
Q9QXB9	P03987
Q9QXB9	P28665
Q9QXB9	P22599
Q9QXB9	Q9WVH9
Q9QXB9	Q8VCM7
Q9QXB9	P01843
Q9QXB9	P01592
Q9QXB9	P23953
Q9QXB9	P01631
Q9QXB9	P54729
Q9QXB9	P06330
Q9QXB9	P01757
Q9QXB9	P01756
Q9QXB9	P29699
Q9QXB9	Q9JJ59
Q9QXB9	E9PV24
Q9QXB9	P11276
Q9QXB9	Q99MN9
Q9QXB9	Q9ET01
Q9QXB9	Q80XQ2
Q9QXB9	Q3TIR3
Q9QXB9	O35350
Q9QXB9	Q99KQ4
Q9QXB9	Q3U0V1
Q9QXB9	P19157
Q9QXB9	P46425
Q9QXB9	Q8VC30
Q9QXB9	O08576
Q9QXB9	Q9Z2A0
Q9QXB9	O09114
Q9QXB9	P42227
Q9QXB9	Q91YI0
Q9QXB9	Q9ESN6
Q9QXB9	P01635
Q9QXB9	Q6ZPQ6
Q9QXB9	Q9EQH3
Q9QXB9	A2ASS6
Q9QXB9	P60202
Q9QXB9	Q9R0P5
Q9QXB9	Q61292
Q9QXB9	P19137
Q9QXB9	P01027
Q9QXB9	Q80TL7
Q9QXB9	Q9WTR5
Q9QXB9	P23591
Q9QXB9	P34914
Q9QXB9	Q02105
Q9QXB9	Q9D154
Q9QXB9	Q61316
Q9QXB9	Q61730
Q9QXB9	Q9Z2I9
Q9QXB9	P50247
Q9QXB9	Q9D1A2
Q9QXB9	Q61081
Q9QXB9	Q922D8
Q9QXB9	Q9CXW3
Q9QXB9	Q91Y86
Q9QXB9	Q9DCD0
Q9QXB9	O88569
Q9QXB9	Q9JLJ2
Q9QXB9	Q00898
Q9QXB9	Q91ZX7
Q9QXB9	Q99K28
Q9QXB9	P14131
Q9QXB9	P48774
Q9QXB9	P54822
Q9QXB9	O88998
Q9QXB9	P18242
Q9QXB9	Q06890
Q9QXB9	P10493
Q9QXB9	Q6P069
Q9QXB9	Q6P9R2
Q9QXB9	P97315
Q9QXB9	O54941
Q9QXB9	P30416
Q9QXB9	Q11011
Q9QXB9	Q9WU78
Q9QXB9	P62821
Q9QXB9	P29341
Q9QXB9	Q9D892
Q9QXB9	O88844
Q9QXB9	Q8K183
Q8CIP4	P01864
Q8CIP4	P01867
Q8CIP4	Q921I1
Q8CIP4	O08677
Q8CIP4	P01837
Q8CIP4	Q00897
Q8CIP4	Q00623
Q8CIP4	Q60823
Q8CIP4	Q5SNZ0
Q8CIP4	Q61147
Q8CIP4	Q8K0E8
Q8CIP4	Q91X72
Q8CIP4	P01868
Q8CIP4	P01869
Q8CIP4	P01872
Q8CIP4	P03987
Q8CIP4	P28665
Q8CIP4	P22599
Q8CIP4	Q9WVH9
Q8CIP4	Q8VCM7
Q8CIP4	P01843
Q8CIP4	P01592
Q8CIP4	P23953
Q8CIP4	P01631
Q8CIP4	P54729
Q8CIP4	P06330
Q8CIP4	P01757
Q8CIP4	P01756
Q8CIP4	P29699
Q8CIP4	Q9JJ59
Q8CIP4	E9PV24
Q8CIP4	P11276
Q8CIP4	Q99MN9
Q8CIP4	Q9ET01
Q8CIP4	Q80XQ2
Q8CIP4	Q3TIR3
Q8CIP4	O35350
Q8CIP4	Q99KQ4
Q8CIP4	Q3U0V1
Q8CIP4	P19157
Q8CIP4	P46425
Q8CIP4	Q8VC30
Q8CIP4	O08576
Q8CIP4	Q9Z2A0
Q8CIP4	O09114
Q8CIP4	P42227
Q8CIP4	Q91YI0
Q8CIP4	Q9ESN6
Q8CIP4	P01635
Q8CIP4	Q6ZPQ6
Q8CIP4	Q9EQH3
Q8CIP4	A2ASS6
Q8CIP4	P60202
Q8CIP4	Q9R0P5
Q8CIP4	Q61292
Q8CIP4	P19137
Q8CIP4	P01027
Q8CIP4	Q80TL7
Q8CIP4	Q9WTR5
Q8CIP4	P23591
Q8CIP4	P34914
Q8CIP4	Q02105
Q8CIP4	Q9D154
Q8CIP4	Q61316
Q8CIP4	Q61730
Q8CIP4	Q9Z2I9
Q8CIP4	P50247
Q8CIP4	Q9D1A2
Q8CIP4	Q61081
Q8CIP4	Q922D8
Q8CIP4	Q9CXW3
Q8CIP4	Q91Y86
Q8CIP4	Q9DCD0
Q8CIP4	O88569
Q8CIP4	Q9JLJ2
Q8CIP4	Q00898
Q8CIP4	Q91ZX7
Q8CIP4	Q99K28
Q8CIP4	P14131
Q8CIP4	P48774
Q8CIP4	P54822
Q8CIP4	O88998
Q8CIP4	P18242
Q8CIP4	Q06890
Q8CIP4	P10493
Q8CIP4	Q6P069
Q8CIP4	Q6P9R2
Q8CIP4	P97315
Q8CIP4	O54941
Q8CIP4	P30416
Q8CIP4	Q11011
Q8CIP4	Q9WU78
Q8CIP4	P62821
Q8CIP4	P29341
Q8CIP4	Q9D892
Q8CIP4	O88844
Q8CIP4	Q8K183
Q925J9	P01864
Q925J9	P01867
Q925J9	Q921I1
Q925J9	O08677
Q925J9	P01837
Q925J9	Q00897
Q925J9	Q00623
Q925J9	Q60823
Q925J9	Q5SNZ0
Q925J9	Q61147
Q925J9	Q8K0E8
Q925J9	Q91X72
Q925J9	P01868
Q925J9	P01869
Q925J9	P01872
Q925J9	P03987
Q925J9	P28665
Q925J9	P22599
Q925J9	Q9WVH9
Q925J9	Q8VCM7
Q925J9	P01843
Q925J9	P01592
Q925J9	P23953
Q925J9	P01631
Q925J9	P54729
Q925J9	P06330
Q925J9	P01757
Q925J9	P01756
Q925J9	P29699
Q925J9	Q9JJ59
Q925J9	E9PV24
Q925J9	P11276
Q925J9	Q99MN9
Q925J9	Q9ET01
Q925J9	Q80XQ2
Q925J9	Q3TIR3
Q925J9	O35350
Q925J9	Q99KQ4
Q925J9	Q3U0V1
Q925J9	P19157
Q925J9	P46425
Q925J9	Q8VC30
Q925J9	O08576
Q925J9	Q9Z2A0
Q925J9	O09114
Q925J9	P42227
Q925J9	Q91YI0
Q925J9	Q9ESN6
Q925J9	P01635
Q925J9	Q6ZPQ6
Q925J9	Q9EQH3
Q925J9	A2ASS6
Q925J9	P60202
Q925J9	Q9R0P5
Q925J9	Q61292
Q925J9	P19137
Q925J9	P01027
Q925J9	Q80TL7
Q925J9	Q9WTR5
Q925J9	P23591
Q925J9	P34914
Q925J9	Q02105
Q925J9	Q9D154
Q925J9	Q61316
Q925J9	Q61730
Q925J9	Q9Z2I9
Q925J9	P50247
Q925J9	Q9D1A2
Q925J9	Q61081
Q925J9	Q922D8
Q925J9	Q9CXW3
Q925J9	Q91Y86
Q925J9	Q9DCD0
Q925J9	O88569
Q925J9	Q9JLJ2
Q925J9	Q00898
Q925J9	Q91ZX7
Q925J9	Q99K28
Q925J9	P14131
Q925J9	P48774
Q925J9	P54822
Q925J9	O88998
Q925J9	P18242
Q925J9	Q06890
Q925J9	P10493
Q925J9	Q6P069
Q925J9	Q6P9R2
Q925J9	P97315
Q925J9	O54941
Q925J9	P30416
Q925J9	Q11011
Q925J9	Q9WU78
Q925J9	P62821
Q925J9	P29341
Q925J9	Q9D892
Q925J9	O88844
Q925J9	Q8K183
Q9Z0L0	P01864
Q9Z0L0	P01867
Q9Z0L0	Q921I1
Q9Z0L0	O08677
Q9Z0L0	P01837
Q9Z0L0	Q00897
Q9Z0L0	Q00623
Q9Z0L0	Q60823
Q9Z0L0	Q5SNZ0
Q9Z0L0	Q61147
Q9Z0L0	Q8K0E8
Q9Z0L0	Q91X72
Q9Z0L0	P01868
Q9Z0L0	P01869
Q9Z0L0	P01872
Q9Z0L0	P03987
Q9Z0L0	P28665
Q9Z0L0	P22599
Q9Z0L0	Q9WVH9
Q9Z0L0	Q8VCM7
Q9Z0L0	P01843
Q9Z0L0	P01592
Q9Z0L0	P23953
Q9Z0L0	P01631
Q9Z0L0	P54729
Q9Z0L0	P06330
Q9Z0L0	P01757
Q9Z0L0	P01756
Q9Z0L0	P29699
Q9Z0L0	Q9JJ59
Q9Z0L0	E9PV24
Q9Z0L0	P11276
Q9Z0L0	Q99MN9
Q9Z0L0	Q9ET01
Q9Z0L0	Q80XQ2
Q9Z0L0	Q3TIR3
Q9Z0L0	O35350
Q9Z0L0	Q99KQ4
Q9Z0L0	Q3U0V1
Q9Z0L0	P19157
Q9Z0L0	P46425
Q9Z0L0	Q8VC30
Q9Z0L0	O08576
Q9Z0L0	Q9Z2A0
Q9Z0L0	O09114
Q9Z0L0	P42227
Q9Z0L0	Q91YI0
Q9Z0L0	Q9ESN6
Q9Z0L0	P01635
Q9Z0L0	Q6ZPQ6
Q9Z0L0	Q9EQH3
Q9Z0L0	A2ASS6
Q9Z0L0	P60202
Q9Z0L0	Q9R0P5
Q9Z0L0	Q61292
Q9Z0L0	P19137
Q9Z0L0	P01027
Q9Z0L0	Q80TL7
Q9Z0L0	Q9WTR5
Q9Z0L0	P23591
Q9Z0L0	P34914
Q9Z0L0	Q02105
Q9Z0L0	Q9D154
Q9Z0L0	Q61316
Q9Z0L0	Q61730
Q9Z0L0	Q9Z2I9
Q9Z0L0	P50247
Q9Z0L0	Q9D1A2
Q9Z0L0	Q61081
Q9Z0L0	Q922D8
Q9Z0L0	Q9CXW3
Q9Z0L0	Q91Y86
Q9Z0L0	Q9DCD0
Q9Z0L0	O88569
Q9Z0L0	Q9JLJ2
Q9Z0L0	Q00898
Q9Z0L0	Q91ZX7
Q9Z0L0	Q99K28
Q9Z0L0	P14131
Q9Z0L0	P48774
Q9Z0L0	P54822
Q9Z0L0	O88998
Q9Z0L0	P18242
Q9Z0L0	Q06890
Q9Z0L0	P10493
Q9Z0L0	Q6P069
Q9Z0L0	Q6P9R2
Q9Z0L0	P97315
Q9Z0L0	O54941
Q9Z0L0	P30416
Q9Z0L0	Q11011
Q9Z0L0	Q9WU78
Q9Z0L0	P62821
Q9Z0L0	P29341
Q9Z0L0	Q9D892
Q9Z0L0	O88844
Q9Z0L0	Q8K183
Q8R4Y4	P01864
Q8R4Y4	P01867
Q8R4Y4	Q921I1
Q8R4Y4	O08677
Q8R4Y4	P01837
Q8R4Y4	Q00897
Q8R4Y4	Q00623
Q8R4Y4	Q60823
Q8R4Y4	Q5SNZ0
Q8R4Y4	Q61147
Q8R4Y4	Q8K0E8
Q8R4Y4	Q91X72
Q8R4Y4	P01868
Q8R4Y4	P01869
Q8R4Y4	P01872
Q8R4Y4	P03987
Q8R4Y4	P28665
Q8R4Y4	P22599
Q8R4Y4	Q9WVH9
Q8R4Y4	Q8VCM7
Q8R4Y4	P01843
Q8R4Y4	P01592
Q8R4Y4	P23953
Q8R4Y4	P01631
Q8R4Y4	P54729
Q8R4Y4	P06330
Q8R4Y4	P01757
Q8R4Y4	P01756
Q8R4Y4	P29699
Q8R4Y4	Q9JJ59
Q8R4Y4	E9PV24
Q8R4Y4	P11276
Q8R4Y4	Q99MN9
Q8R4Y4	Q9ET01
Q8R4Y4	Q80XQ2
Q8R4Y4	Q3TIR3
Q8R4Y4	O35350
Q8R4Y4	Q99KQ4
Q8R4Y4	Q3U0V1
Q8R4Y4	P19157
Q8R4Y4	P46425
Q8R4Y4	Q8VC30
Q8R4Y4	O08576
Q8R4Y4	Q9Z2A0
Q8R4Y4	O09114
Q8R4Y4	P42227
Q8R4Y4	Q91YI0
Q8R4Y4	Q9ESN6
Q8R4Y4	P01635
Q8R4Y4	Q6ZPQ6
Q8R4Y4	Q9EQH3
Q8R4Y4	A2ASS6
Q8R4Y4	P60202
Q8R4Y4	Q9R0P5
Q8R4Y4	Q61292
Q8R4Y4	P19137
Q8R4Y4	P01027
Q8R4Y4	Q80TL7
Q8R4Y4	Q9WTR5
Q8R4Y4	P23591
Q8R4Y4	P34914
Q8R4Y4	Q02105
Q8R4Y4	Q9D154
Q8R4Y4	Q61316
Q8R4Y4	Q61730
Q8R4Y4	Q9Z2I9
Q8R4Y4	P50247
Q8R4Y4	Q9D1A2
Q8R4Y4	Q61081
Q8R4Y4	Q922D8
Q8R4Y4	Q9CXW3
Q8R4Y4	Q91Y86
Q8R4Y4	Q9DCD0
Q8R4Y4	O88569
Q8R4Y4	Q9JLJ2
Q8R4Y4	Q00898
Q8R4Y4	Q91ZX7
Q8R4Y4	Q99K28
Q8R4Y4	P14131
Q8R4Y4	P48774
Q8R4Y4	P54822
Q8R4Y4	O88998
Q8R4Y4	P18242
Q8R4Y4	Q06890
Q8R4Y4	P10493
Q8R4Y4	Q6P069
Q8R4Y4	Q6P9R2
Q8R4Y4	P97315
Q8R4Y4	O54941
Q8R4Y4	P30416
Q8R4Y4	Q11011
Q8R4Y4	Q9WU78
Q8R4Y4	P62821
Q8R4Y4	P29341
Q8R4Y4	Q9D892
Q8R4Y4	O88844
Q8R4Y4	Q8K183
P35441	P01864
P35441	P01867
P35441	Q921I1
P35441	O08677
P35441	P01837
P35441	Q00897
P35441	Q00623
P35441	Q60823
P35441	Q5SNZ0
P35441	Q61147
P35441	Q8K0E8
P35441	Q91X72
P35441	P01868
P35441	P01869
P35441	P01872
P35441	P03987
P35441	P28665
P35441	P22599
P35441	Q9WVH9
P35441	Q8VCM7
P35441	P01843
P35441	P01592
P35441	P23953
P35441	P01631
P35441	P54729
P35441	P06330
P35441	P01757
P35441	P01756
P35441	P29699
P35441	Q9JJ59
P35441	E9PV24
P35441	P11276
P35441	Q99MN9
P35441	Q9ET01
P35441	Q80XQ2
P35441	Q3TIR3
P35441	O35350
P35441	Q99KQ4
P35441	Q3U0V1
P35441	P19157
P35441	P46425
P35441	Q8VC30
P35441	O08576
P35441	Q9Z2A0
P35441	O09114
P35441	P42227
P35441	Q91YI0
P35441	Q9ESN6
P35441	P01635
P35441	Q6ZPQ6
P35441	Q9EQH3
P35441	A2ASS6
P35441	P60202
P35441	Q9R0P5
P35441	Q61292
P35441	P19137
P35441	P01027
P35441	Q80TL7
P35441	Q9WTR5
P35441	P23591
P35441	P34914
P35441	Q02105
P35441	Q9D154
P35441	Q61316
P35441	Q61730
P35441	Q9Z2I9
P35441	P50247
P35441	Q9D1A2
P35441	Q61081
P35441	Q922D8
P35441	Q9CXW3
P35441	Q91Y86
P35441	Q9DCD0
P35441	O88569
P35441	Q9JLJ2
P35441	Q00898
P35441	Q91ZX7
P35441	Q99K28
P35441	P14131
P35441	P48774
P35441	P54822
P35441	O88998
P35441	P18242
P35441	Q06890
P35441	P10493
P35441	Q6P069
P35441	Q6P9R2
P35441	P97315
P35441	O54941
P35441	P30416
P35441	Q11011
P35441	Q9WU78
P35441	P62821
P35441	P29341
P35441	Q9D892
P35441	O88844
P35441	Q8K183
Q9ERB5	P01864
Q9ERB5	P01867
Q9ERB5	Q921I1
Q9ERB5	O08677
Q9ERB5	P01837
Q9ERB5	Q00897
Q9ERB5	Q00623
Q9ERB5	Q60823
Q9ERB5	Q5SNZ0
Q9ERB5	Q61147
Q9ERB5	Q8K0E8
Q9ERB5	Q91X72
Q9ERB5	P01868
Q9ERB5	P01869
Q9ERB5	P01872
Q9ERB5	P03987
Q9ERB5	P28665
Q9ERB5	P22599
Q9ERB5	Q9WVH9
Q9ERB5	Q8VCM7
Q9ERB5	P01843
Q9ERB5	P01592
Q9ERB5	P23953
Q9ERB5	P01631
Q9ERB5	P54729
Q9ERB5	P06330
Q9ERB5	P01757
Q9ERB5	P01756
Q9ERB5	P29699
Q9ERB5	Q9JJ59
Q9ERB5	E9PV24
Q9ERB5	P11276
Q9ERB5	Q99MN9
Q9ERB5	Q9ET01
Q9ERB5	Q80XQ2
Q9ERB5	Q3TIR3
Q9ERB5	O35350
Q9ERB5	Q99KQ4
Q9ERB5	Q3U0V1
Q9ERB5	P19157
Q9ERB5	P46425
Q9ERB5	Q8VC30
Q9ERB5	O08576
Q9ERB5	Q9Z2A0
Q9ERB5	O09114
Q9ERB5	P42227
Q9ERB5	Q91YI0
Q9ERB5	Q9ESN6
Q9ERB5	P01635
Q9ERB5	Q6ZPQ6
Q9ERB5	Q9EQH3
Q9ERB5	A2ASS6
Q9ERB5	P60202
Q9ERB5	Q9R0P5
Q9ERB5	Q61292
Q9ERB5	P19137
Q9ERB5	P01027
Q9ERB5	Q80TL7
Q9ERB5	Q9WTR5
Q9ERB5	P23591
Q9ERB5	P34914
Q9ERB5	Q02105
Q9ERB5	Q9D154
Q9ERB5	Q61316
Q9ERB5	Q61730
Q9ERB5	Q9Z2I9
Q9ERB5	P50247
Q9ERB5	Q9D1A2
Q9ERB5	Q61081
Q9ERB5	Q922D8
Q9ERB5	Q9CXW3
Q9ERB5	Q91Y86
Q9ERB5	Q9DCD0
Q9ERB5	O88569
Q9ERB5	Q9JLJ2
Q9ERB5	Q00898
Q9ERB5	Q91ZX7
Q9ERB5	Q99K28
Q9ERB5	P14131
Q9ERB5	P48774
Q9ERB5	P54822
Q9ERB5	O88998
Q9ERB5	P18242
Q9ERB5	Q06890
Q9ERB5	P10493
Q9ERB5	Q6P069
Q9ERB5	Q6P9R2
Q9ERB5	P97315
Q9ERB5	O54941
Q9ERB5	P30416
Q9ERB5	Q11011
Q9ERB5	Q9WU78
Q9ERB5	P62821
Q9ERB5	P29341
Q9ERB5	Q9D892
Q9ERB5	O88844
Q9ERB5	Q8K183
Q3UX10	P01864
Q3UX10	P01867
Q3UX10	Q921I1
Q3UX10	O08677
Q3UX10	P01837
Q3UX10	Q00897
Q3UX10	Q00623
Q3UX10	Q60823
Q3UX10	Q5SNZ0
Q3UX10	Q61147
Q3UX10	Q8K0E8
Q3UX10	Q91X72
Q3UX10	P01868
Q3UX10	P01869
Q3UX10	P01872
Q3UX10	P03987
Q3UX10	P28665
Q3UX10	P22599
Q3UX10	Q9WVH9
Q3UX10	Q8VCM7
Q3UX10	P01843
Q3UX10	P01592
Q3UX10	P23953
Q3UX10	P01631
Q3UX10	P54729
Q3UX10	P06330
Q3UX10	P01757
Q3UX10	P01756
Q3UX10	P29699
Q3UX10	Q9JJ59
Q3UX10	E9PV24
Q3UX10	P11276
Q3UX10	Q99MN9
Q3UX10	Q9ET01
Q3UX10	Q80XQ2
Q3UX10	Q3TIR3
Q3UX10	O35350
Q3UX10	Q99KQ4
Q3UX10	Q3U0V1
Q3UX10	P19157
Q3UX10	P46425
Q3UX10	Q8VC30
Q3UX10	O08576
Q3UX10	Q9Z2A0
Q3UX10	O09114
Q3UX10	P42227
Q3UX10	Q91YI0
Q3UX10	Q9ESN6
Q3UX10	P01635
Q3UX10	Q6ZPQ6
Q3UX10	Q9EQH3
Q3UX10	A2ASS6
Q3UX10	P60202
Q3UX10	Q9R0P5
Q3UX10	Q61292
Q3UX10	P19137
Q3UX10	P01027
Q3UX10	Q80TL7
Q3UX10	Q9WTR5
Q3UX10	P23591
Q3UX10	P34914
Q3UX10	Q02105
Q3UX10	Q9D154
Q3UX10	Q61316
Q3UX10	Q61730
Q3UX10	Q9Z2I9
Q3UX10	P50247
Q3UX10	Q9D1A2
Q3UX10	Q61081
Q3UX10	Q922D8
Q3UX10	Q9CXW3
Q3UX10	Q91Y86
Q3UX10	Q9DCD0
Q3UX10	O88569
Q3UX10	Q9JLJ2
Q3UX10	Q00898
Q3UX10	Q91ZX7
Q3UX10	Q99K28
Q3UX10	P14131
Q3UX10	P48774
Q3UX10	P54822
Q3UX10	O88998
Q3UX10	P18242
Q3UX10	Q06890
Q3UX10	P10493
Q3UX10	Q6P069
Q3UX10	Q6P9R2
Q3UX10	P97315
Q3UX10	O54941
