#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Serpinb8	Serpinb9g	10090.ENSMUSP00000108326	10090.ENSMUSP00000080597	0	0	0	0.670	0.670
Serpinb9b	Serpinb9d	10090.ENSMUSP00000006392	10090.ENSMUSP00000067710	0	0	0	0.669	0.669
Serpinb9b	Serpinb9g	10090.ENSMUSP00000006392	10090.ENSMUSP00000080597	0	0	0	0.669	0.669
Serpinb9b	Serpinb9c	10090.ENSMUSP00000006392	10090.ENSMUSP00000021837	0	0	0	0.669	0.669
Serpinb9b	Serpinb9f	10090.ENSMUSP00000006392	10090.ENSMUSP00000074958	0	0	0	0.669	0.669
Serpinb9c	Serpinb9f	10090.ENSMUSP00000021837	10090.ENSMUSP00000074958	0	0	0	0.669	0.669
Serpinb9c	Serpinb9d	10090.ENSMUSP00000021837	10090.ENSMUSP00000067710	0	0	0	0.669	0.669
Serpinb9c	Serpinb9g	10090.ENSMUSP00000021837	10090.ENSMUSP00000080597	0	0	0	0.669	0.669
Serpinb9d	Serpinb9f	10090.ENSMUSP00000067710	10090.ENSMUSP00000074958	0	0	0	0.668	0.668
Serpinb9d	Serpinb9g	10090.ENSMUSP00000067710	10090.ENSMUSP00000080597	0	0	0	0.669	0.669
Serpinb9f	Serpinb9g	10090.ENSMUSP00000074958	10090.ENSMUSP00000080597	0	0	0	0.669	0.669
